filename,class,brand,category,style,color,material,fashion,sku
givenchy_fw23_36,4a_hooded,givenchy,outerwear,4a_hooded_style,beige,cotton,hooded,
givenchy_fw23_36,4a_distressed,givenchy,outerwear,4a_distressed_style,beige,cotton,distressed,
givenchy_fw23_36,4a_cotton,givenchy,outerwear,4a_cotton_material,beige,cotton,coated,
givenchy_fw23_36,07_pants,givenchy,bottoms,07_pants_sku,beige,cotton,distressed,pants
givenchy_fw23_36,07_beige,givenchy,bottoms,07_beige_color,beige,cotton,distressed,pants
givenchy_fw23_36,07_black,givenchy,bottoms,07_black_color,black,cotton,distressed,pants
givenchy_fw23_36,07_cotton,givenchy,bottoms,07_cotton_material,beige,cotton,distressed,pants
givenchy_fw23_36,07_distressed,givenchy,bottoms,07_distressed_style,beige,cotton,distressed,pants
givenchy_fw23_36,07_military,givenchy,bottoms,07_military_style,beige,cotton,military,pants
givenchy_fw23_36,07_utility,givenchy,bottoms,07_utility_style,beige,cotton,utility,pants
givenchy_fw23_36,09_boot,givenchy,shoes,09_boots_sku,black,rubber,,boots
givenchy_fw23_36,09_black,givenchy,shoes,09_black_color,black,rubber,,boots
givenchy_fw23_36,09_rubber,givenchy,shoes,09_rubber_material,black,rubber,,boots
dior_fw23_13,4a_coat,dior,outerwear,4a_coated_style,grey,wool,coated,
dior_fw23_13,4a_grey,dior,outerwear,4a_grey_color,grey,wool,coated,
dior_fw23_13,4a_wool,dior,outerwear,4a_wool_material,grey,wool,coated,
dior_fw23_13,04_white,dior,tops,04_white_color,white,,sheer,shirt
dior_fw23_13,04_sheer,dior,tops,04_sheer_style,white,,sheer,shirt
dior_fw23_13,04_shirt,dior,tops,04_shirt_sku,white,,sheer,shirt
dior_fw23_13,07_pants,dior,bottoms,07_pants_sku,grey,cotton,loosefit,pants
dior_fw23_13,07_cotton,dior,bottoms,07_cotton_material,grey,cotton,loosefit,pants
dior_fw23_13,07_loosefit,dior,bottoms,07_loosefit_style,grey,cotton,loosefit,pants
dior_fw23_13,07_grey,dior,bottoms,07_grey_color,grey,cotton,loosefit,pants
dior_fw23_13,09_boot,dior,shoes,09_boots_sku,black,rubber,hightop,boots
dior_fw23_13,09_black,dior,shoes,09_black_color,black,rubber,hightop,boots
dior_fw23_13,09_petrol,dior,shoes,09_petrol_color,petrol,rubber,hightop,boots
dior_fw23_13,09_hightop,dior,shoes,09_hightop_style,black,rubber,hightop,boots
dior_fw23_13,09_rubber,dior,shoes,09_rubber_material,black,rubber,hightop,boots
loewe_fw23_29,04_shirt,loewe,tops,04_shirt_sku,blue,cotton,oversized,shirt
loewe_fw23_29,04_blue,loewe,tops,04_blue_color,blue,cotton,oversized,shirt
loewe_fw23_29,04_cotton,loewe,tops,04_cotton_material,blue,cotton,oversized,shirt
loewe_fw23_29,04_oversized,loewe,tops,04_oversized_style,blue,cotton,oversized,shirt
loewe_fw23_29,09_shoe,loewe,shoes,09_shoe_sku,black,leather,,shoe
loewe_fw23_29,09_black,loewe,shoes,09_black_color,black,leather,,shoe
loewe_fw23_29,09_leather,loewe,shoes,09_leather_material,black,leather,,shoe
loewe_fw23_37,4a_coat,loewe,outerwear,4a_coated_style,camel,wool,coated,
loewe_fw23_37,4a_camel,loewe,outerwear,4a_camel_color,camel,wool,coated,
loewe_fw23_37,4a_wool,loewe,outerwear,4a_wool_material,camel,wool,coated,
loewe_fw23_37,07_shorts,loewe,bottoms,07_shorts_sku,black,cotton,,shorts
loewe_fw23_37,07_black,loewe,bottoms,07_black_color,black,cotton,,shorts
loewe_fw23_37,07_cotton,loewe,bottoms,07_cotton_material,black,cotton,,shorts
loewe_fw23_37,07_jersey,loewe,bottoms,07_jersey_material,black,jersey,,shorts
loewe_fw23_37,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_37,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_37,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
loewe_fw23_37,4a_oversized,loewe,outerwear,4a_oversized_style,camel,wool,oversized,
dior_fw23_08,04_sweater,dior,tops,04_sweater_sku,grey,cashmere,tailoring,sweater
dior_fw23_08,04_cashmere,dior,tops,04_cashmere_material,grey,cashmere,tailoring,sweater
dior_fw23_08,04_grey,dior,tops,04_grey_color,grey,cashmere,tailoring,sweater
dior_fw23_08,04_tailoring,dior,tops,04_tailoring_style,grey,cashmere,tailoring,sweater
dior_fw23_08,04_tanktop,dior,tops,04_tanktop_sku,grey,cashmere,tailoring,tanktop
dior_fw23_08,04_sheer,dior,tops,04_sheer_style,grey,cashmere,sheer,sweater
dior_fw23_08,07_shorts,dior,bottoms,07_shorts_sku,grey,cotton,loosefit,shorts
dior_fw23_08,07_grey,dior,bottoms,07_grey_color,grey,cotton,loosefit,shorts
dior_fw23_08,07_cotton,dior,bottoms,07_cotton_material,grey,cotton,loosefit,shorts
dior_fw23_08,07_loosefit,dior,bottoms,07_loosefit_style,grey,cotton,loosefit,shorts
dior_fw23_08,09_boot,dior,shoes,09_boots_sku,black,leather,,boots
dior_fw23_08,09_black,dior,shoes,09_black_color,black,leather,,boots
dior_fw23_08,09_leather,dior,shoes,09_leather_material,black,leather,,boots
loewe_fw23_45,4a_coat,loewe,outerwear,4a_coated_style,yellow,fur,coated,
loewe_fw23_45,4a_yellow,loewe,outerwear,4a_yellow_color,yellow,fur,coated,
loewe_fw23_45,4a_fur,loewe,outerwear,4a_fur_material,yellow,fur,coated,
loewe_fw23_45,4a_fur,loewe,outerwear,4a_fur_material,yellow,fur,coated,
loewe_fw23_45,07_shorts,loewe,bottoms,07_shorts_sku,black,cotton,,shorts
loewe_fw23_45,07_black,loewe,bottoms,07_black_color,black,cotton,,shorts
loewe_fw23_45,07_cotton,loewe,bottoms,07_cotton_material,black,cotton,,shorts
loewe_fw23_45,09_derby,loewe,shoes,09_derby_sku,black,leather,,derby
loewe_fw23_45,09_black,loewe,shoes,09_black_color,black,leather,,derby
loewe_fw23_45,09_leather,loewe,shoes,09_leather_material,black,leather,,derby
givenchy_fw23_08,04_t-shirt,givenchy,tops,04_t-shirt_sku,white,cotton,,t-shirt
givenchy_fw23_08,04_white,givenchy,tops,04_white_color,white,cotton,,t-shirt
givenchy_fw23_08,04_cotton,givenchy,tops,04_cotton_material,white,cotton,,t-shirt
givenchy_fw23_08,07_shorts,givenchy,bottoms,07_shorts_sku,blue,denim,cargo,shorts
givenchy_fw23_08,07_blue,givenchy,bottoms,07_blue_color,blue,denim,cargo,shorts
givenchy_fw23_08,07_denim,givenchy,bottoms,07_denim_material,blue,denim,cargo,shorts
givenchy_fw23_08,07_cargo,givenchy,bottoms,07_cargo_style,blue,denim,cargo,shorts
givenchy_fw23_08,09_boot,givenchy,shoes,09_boots_sku,grey,rubber,,boots
givenchy_fw23_08,09_grey,givenchy,shoes,09_grey_color,grey,rubber,,boots
givenchy_fw23_08,09_rubber,givenchy,shoes,09_rubber_material,grey,rubber,,boots
givenchy_fw23_47,4a_coat,givenchy,outerwear,4a_coated_style,black,wool,coated,
givenchy_fw23_47,4a_black,givenchy,outerwear,4a_black_color,black,wool,coated,
givenchy_fw23_47,4a_wool,givenchy,outerwear,4a_wool_material,black,wool,coated,
givenchy_fw23_47,07_pants,givenchy,bottoms,07_pants_sku,black,wool,,pants
givenchy_fw23_47,07_black,givenchy,bottoms,07_black_color,black,wool,,pants
givenchy_fw23_47,07_wool,givenchy,bottoms,07_wool_material,black,wool,,pants
givenchy_fw23_12,4a_coat,givenchy,outerwear,4a_coated_style,beige,nylon,coated,
givenchy_fw23_12,4a_beige,givenchy,outerwear,4a_beige_color,beige,nylon,coated,
givenchy_fw23_12,4a_nylon,givenchy,outerwear,4a_nylon_material,beige,nylon,coated,
givenchy_fw23_12,07_pants,givenchy,bottoms,07_pants_sku,black,leather,zippers,pants
givenchy_fw23_12,07_black,givenchy,bottoms,07_black_color,black,leather,zippers,pants
givenchy_fw23_12,07_leather,givenchy,bottoms,07_leather_material,black,leather,zippers,pants
givenchy_fw23_12,07_zippers,givenchy,bottoms,07_zippers_style,black,leather,zippers,pants
givenchy_fw23_12,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_12,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_12,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
givenchy_fw23_40,04_sweatshirt,givenchy,tops,04_sweatshirt_sku,grey,wool,distressed,sweatshirt
givenchy_fw23_40,04_grey,givenchy,tops,04_grey_color,grey,wool,distressed,sweatshirt
givenchy_fw23_40,04_wool,givenchy,tops,04_wool_material,grey,wool,distressed,sweatshirt
givenchy_fw23_40,04_cotton,givenchy,tops,04_cotton_material,grey,cotton,distressed,sweatshirt
givenchy_fw23_40,07_pants,givenchy,bottoms,07_pants_sku,grey,cotton,cutout,pants
givenchy_fw23_40,07_grey,givenchy,bottoms,07_grey_color,grey,cotton,cutout,pants
givenchy_fw23_40,07_cotton,givenchy,bottoms,07_cotton_material,grey,cotton,cutout,pants
givenchy_fw23_40,07_cutout,givenchy,bottoms,07_cutout_style,grey,cotton,cutout,pants
givenchy_fw23_40,04_distressed,givenchy,tops,04_distressed_style,grey,wool,distressed,sweatshirt
givenchy_fw23_40,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_40,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_40,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
saint_laurent_fw23_18,09_boot,saint_laurent,shoes,09_boots_sku,,leather,,boots
saint_laurent_fw23_18,09_leather,saint_laurent,shoes,09_leather_material,,leather,,boots
saint_laurent_fw23_18,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_18,04_shirt,saint_laurent,tops,04_shirt_sku,black,leather,,shirt
saint_laurent_fw23_18,04_coat,saint_laurent,tops,04_coat_sku,black,leather,,coat
saint_laurent_fw23_18,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_18,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_18,04_black,saint_laurent,tops,04_black_color,black,leather,,shirt
saint_laurent_fw23_18,04_black,saint_laurent,tops,04_black_color,black,leather,,shirt
saint_laurent_fw23_18,04_leather,saint_laurent,tops,04_leather_material,black,leather,,shirt
saint_laurent_fw23_18,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_38,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_38,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_38,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_38,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_38,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_38,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_38,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_38,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_38,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
loewe_fw23_36,04_sweatshirt,loewe,tops,04_sweatshirt_sku,silver,metallic,,sweatshirt
loewe_fw23_36,04_silver,loewe,tops,04_silver_color,silver,metallic,,sweatshirt
loewe_fw23_36,04_metallic,loewe,tops,04_metallic_material,silver,metallic,,sweatshirt
loewe_fw23_36,07_leggings,loewe,bottoms,07_leggings_sku,grey,cotton,,leggings
loewe_fw23_36,07_grey,loewe,bottoms,07_grey_color,grey,cotton,,leggings
loewe_fw23_36,07_cotton,loewe,bottoms,07_cotton_material,grey,cotton,,leggings
loewe_fw23_36,07_jersey,loewe,bottoms,07_jersey_material,grey,jersey,,leggings
loewe_fw23_36,05_totebag,loewe,bags,05_totebag_sku,brown,leather,,totebag
loewe_fw23_36,05_brown,loewe,bags,05_brown_color,brown,leather,,totebag
loewe_fw23_36,05_leather,loewe,bags,05_leather_material,brown,leather,,totebag
loewe_fw23_36,09_boot,loewe,shoes,09_boots_sku,brown,leather,,boots
loewe_fw23_36,09_brown,loewe,shoes,09_brown_color,brown,leather,,boots
loewe_fw23_36,09_leather,loewe,shoes,09_leather_material,brown,leather,,boots
saint_laurent_fw23_21,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_21,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_21,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_21,07_pants,saint_laurent,bottoms,07_pants_sku,white,silk,,pants
saint_laurent_fw23_21,04_coat,saint_laurent,tops,04_coat_sku,black,wool,,coat
saint_laurent_fw23_21,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,wool,,knitwear
saint_laurent_fw23_21,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_21,07_white,saint_laurent,bottoms,07_white_color,white,silk,,pants
saint_laurent_fw23_21,07_silk,saint_laurent,bottoms,07_silk_material,white,silk,,pants
saint_laurent_fw23_21,04_wool,saint_laurent,tops,04_wool_material,black,wool,,coat
saint_laurent_fw23_21,04_black,saint_laurent,tops,04_black_color,black,wool,,coat
saint_laurent_fw23_21,04_silk,saint_laurent,tops,04_silk_material,black,silk,,coat
saint_laurent_fw23_21,04_white,saint_laurent,tops,04_white_color,white,wool,,coat
saint_laurent_fw23_32,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_32,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_32,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_32,07_pants,saint_laurent,bottoms,07_pants_sku,,,,pants
saint_laurent_fw23_32,04_coat,saint_laurent,tops,04_coat_sku,black,cotton,,coat
saint_laurent_fw23_32,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_32,04_cotton,saint_laurent,tops,04_cotton_material,black,cotton,,coat
saint_laurent_fw23_32,04_black,saint_laurent,tops,04_black_color,black,cotton,,coat
givenchy_fw23_34,4a_jacket,givenchy,outerwear,4a_jacket,beige,cotton,military,
givenchy_fw23_34,4a_beige,givenchy,outerwear,4a_beige_color,beige,cotton,military,
givenchy_fw23_34,4a_grey,givenchy,outerwear,4a_grey_color,grey,cotton,military,
givenchy_fw23_34,4a_cotton,givenchy,outerwear,4a_cotton_material,beige,cotton,military,
givenchy_fw23_34,4a_military,givenchy,outerwear,4a_military_style,beige,cotton,military,
givenchy_fw23_34,4a_coat,givenchy,outerwear,4a_coated_style,beige,cotton,coated,
givenchy_fw23_34,4a_grey,givenchy,outerwear,4a_grey_color,grey,cotton,military,
givenchy_fw23_34,4a_beige,givenchy,outerwear,4a_beige_color,beige,cotton,military,
givenchy_fw23_34,4a_cotton,givenchy,outerwear,4a_cotton_material,beige,cotton,military,
givenchy_fw23_34,4a_distressed,givenchy,outerwear,4a_distressed_style,beige,cotton,distressed,
givenchy_fw23_34,4a_military,givenchy,outerwear,4a_military_style,beige,cotton,military,
givenchy_fw23_34,07_pants,givenchy,bottoms,07_pants_sku,grey,,distressed,pants
givenchy_fw23_34,07_grey,givenchy,bottoms,07_grey_color,grey,,distressed,pants
givenchy_fw23_34,07_beige,givenchy,bottoms,07_beige_color,beige,,distressed,pants
givenchy_fw23_34,07_distressed,givenchy,bottoms,07_distressed_style,grey,,distressed,pants
givenchy_fw23_34,07_military,givenchy,bottoms,07_military_style,grey,,military,pants
givenchy_fw23_34,07_utility,givenchy,bottoms,07_utility_style,grey,,utility,pants
givenchy_fw23_34,09_boot,givenchy,shoes,09_boots_sku,beige,rubber,,boots
givenchy_fw23_34,09_beige,givenchy,shoes,09_beige_color,beige,rubber,,boots
givenchy_fw23_34,09_rubber,givenchy,shoes,09_rubber_material,beige,rubber,,boots
loewe_fw23_02,4a_coat,loewe,outerwear,4a_coated_style,black,wool,coated,
loewe_fw23_02,4a_black,loewe,outerwear,4a_black_color,black,wool,coated,
loewe_fw23_02,4a_wool,loewe,outerwear,4a_wool_material,black,wool,coated,
loewe_fw23_02,09_derby,loewe,shoes,09_derby_sku,bordeaux,leather,,derby
loewe_fw23_02,09_bordeaux,loewe,shoes,09_bordeaux_color,bordeaux,leather,,derby
loewe_fw23_02,09_leather,loewe,shoes,09_leather_material,bordeaux,leather,,derby
saint_laurent_fw23_40,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_40,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_40,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_40,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_40,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,sequin,,knitwear
saint_laurent_fw23_40,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_40,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_40,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_40,04_sequin,saint_laurent,tops,04_sequin_material,black,sequin,,knitwear
saint_laurent_fw23_40,04_black,saint_laurent,tops,04_black_color,black,sequin,,knitwear
saint_laurent_fw23_43,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_43,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_43,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_43,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_43,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,sheer,shirt
saint_laurent_fw23_43,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_43,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_43,04_black,saint_laurent,tops,04_black_color,black,silk,sheer,shirt
saint_laurent_fw23_43,04_silk,saint_laurent,tops,04_silk_material,black,silk,sheer,shirt
saint_laurent_fw23_43,04_sheer,saint_laurent,tops,04_sheer_style,black,silk,sheer,shirt
saint_laurent_fw23_45,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_45,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_45,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_45,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_45,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,sheer,shirt
saint_laurent_fw23_45,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_45,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_45,04_black,saint_laurent,tops,04_black_color,black,silk,sheer,shirt
saint_laurent_fw23_45,04_silk,saint_laurent,tops,04_silk_material,black,silk,sheer,shirt
saint_laurent_fw23_45,04_sheer,saint_laurent,tops,04_sheer_style,black,silk,sheer,shirt
givenchy_fw23_45,4a_coat,givenchy,outerwear,4a_coated_style,black,wool,coated,
givenchy_fw23_45,4a_black,givenchy,outerwear,4a_black_color,black,wool,coated,
givenchy_fw23_45,4a_wool,givenchy,outerwear,4a_wool_material,black,wool,coated,
givenchy_fw23_45,04_hoodie,givenchy,tops,04_hoodie_sku,black,cotton,,hoodie
givenchy_fw23_45,04_black,givenchy,tops,04_black_color,black,cotton,,hoodie
givenchy_fw23_45,04_cotton,givenchy,tops,04_cotton_material,black,cotton,,hoodie
givenchy_fw23_45,09_sneaker,givenchy,shoes,09_sneaker_sku,black,leather,,sneaker
givenchy_fw23_45,09_black,givenchy,shoes,09_black_color,black,leather,,sneaker
givenchy_fw23_45,09_leather,givenchy,shoes,09_leather_material,black,leather,,sneaker
dior_fw23_54,4a_coat,dior,outerwear,4a_coated_style,beige,nylon,coated,
dior_fw23_54,4a_beige,dior,outerwear,4a_beige_color,beige,nylon,coated,
dior_fw23_54,4a_logo,dior,outerwear,4a_logo_style,beige,nylon,logo,
dior_fw23_54,4a_nylon,dior,outerwear,4a_nylon_material,beige,nylon,coated,
dior_fw23_54,04_shirt,dior,tops,04_shirt_sku,rose,cotton,striped,shirt
dior_fw23_54,04_rose,dior,tops,04_rose_color,rose,cotton,striped,shirt
dior_fw23_54,04_cotton,dior,tops,04_cotton_material,rose,cotton,striped,shirt
dior_fw23_54,04_striped,dior,tops,04_striped_style,rose,cotton,striped,shirt
dior_fw23_54,05_handbag,dior,bags,05_handbag_sku,stone,leather,,handbag
dior_fw23_54,05_leather,dior,bags,05_leather_material,stone,leather,,handbag
dior_fw23_54,05_stone,dior,bags,05_stone_color,stone,leather,,handbag
dior_fw23_54,07_shorts,dior,bottoms,07_shorts_sku,grey,,loosefit,shorts
dior_fw23_54,07_grey,dior,bottoms,07_grey_color,grey,,loosefit,shorts
dior_fw23_54,07_loosefit,dior,bottoms,07_loosefit_style,grey,,loosefit,shorts
dior_fw23_54,04_cotton,dior,tops,04_cotton_material,rose,cotton,striped,shirt
dior_fw23_54,09_boot,dior,shoes,09_boots_sku,black,,hightop,boots
dior_fw23_54,09_black,dior,shoes,09_black_color,black,,hightop,boots
dior_fw23_54,09_hightop,dior,shoes,09_hightop_style,black,,hightop,boots
dior_fw23_54,09_hightop,dior,shoes,09_hightop_style,black,,hightop,boots
saint_laurent_fw23_28,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_28,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_28,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_28,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_28,04_shirt,saint_laurent,tops,04_shirt_sku,black,wool,,shirt
saint_laurent_fw23_28,04_jacket,saint_laurent,tops,04_jacket_sku,black,wool,,jacket
saint_laurent_fw23_28,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_28,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_28,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_28,04_wool,saint_laurent,tops,04_wool_material,black,wool,,shirt
saint_laurent_fw23_28,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_28,04_black,saint_laurent,tops,04_black_color,black,wool,,shirt
saint_laurent_fw23_28,04_black,saint_laurent,tops,04_black_color,black,wool,,shirt
dior_fw23_23,4a_jacket,dior,outerwear,4a_jacket,brown,wool,,
dior_fw23_23,4a_brown,dior,outerwear,4a_brown_color,brown,wool,,
dior_fw23_23,4a_wool,dior,outerwear,4a_wool_material,brown,wool,,
dior_fw23_23,04_shirt,dior,tops,04_shirt_sku,brown,,dotted,shirt
dior_fw23_23,04_brown,dior,tops,04_brown_color,brown,,dotted,shirt
dior_fw23_23,04_dotted,dior,tops,04_dotted_style,brown,,dotted,shirt
dior_fw23_23,05_handbag,dior,bags,05_handbag_sku,beige,fur,,handbag
dior_fw23_23,05_beige,dior,bags,05_beige_color,beige,fur,,handbag
dior_fw23_23,05_fur,dior,bags,05_fur_material,beige,fur,,handbag
dior_fw23_23,07_skirt,dior,bottoms,07_skirt_sku,brown,wool,,skirt
dior_fw23_23,07_brown,dior,bottoms,07_brown_color,brown,wool,,skirt
dior_fw23_23,07_wool,dior,bottoms,07_wool_material,brown,wool,,skirt
dior_fw23_23,09_boot,dior,shoes,09_boots_sku,petrol,rubber,hightop,boots
dior_fw23_23,09_petrol,dior,shoes,09_petrol_color,petrol,rubber,hightop,boots
dior_fw23_23,09_hightop,dior,shoes,09_hightop_style,petrol,rubber,hightop,boots
dior_fw23_23,09_rubber,dior,shoes,09_rubber_material,petrol,rubber,hightop,boots
dior_fw23_23,09_logo,dior,shoes,09_logo_style,petrol,rubber,logo,boots
saint_laurent_fw23_30,09_boot,saint_laurent,shoes,09_boots_sku,black,leather,,boots
saint_laurent_fw23_30,09_leather,saint_laurent,shoes,09_leather_material,black,leather,,boots
saint_laurent_fw23_30,09_black,saint_laurent,shoes,09_black_color,black,leather,,boots
saint_laurent_fw23_30,07_pants,saint_laurent,bottoms,07_pants_sku,black,wool,,pants
saint_laurent_fw23_30,04_coat,saint_laurent,tops,04_coat_sku,black,wool,,coat
saint_laurent_fw23_30,04_knitwear,saint_laurent,tops,04_knitwear_sku,black,wool,,knitwear
saint_laurent_fw23_30,07_black,saint_laurent,bottoms,07_black_color,black,wool,,pants
saint_laurent_fw23_30,07_wool,saint_laurent,bottoms,07_wool_material,black,wool,,pants
saint_laurent_fw23_30,04_black,saint_laurent,tops,04_black_color,black,wool,,coat
saint_laurent_fw23_30,04_black,saint_laurent,tops,04_black_color,black,wool,,coat
saint_laurent_fw23_30,04_wool,saint_laurent,tops,04_wool_material,black,wool,,coat
saint_laurent_fw23_30,04_cashmere,saint_laurent,tops,04_cashmere_material,black,cashmere,,coat
saint_laurent_fw23_42,09_boot,saint_laurent,shoes,09_boots_sku,,leather,,boots
saint_laurent_fw23_42,09_leather,saint_laurent,shoes,09_leather_material,,leather,,boots
saint_laurent_fw23_42,07_pants,saint_laurent,bottoms,07_pants_sku,black,silk,,pants
saint_laurent_fw23_42,04_shirt,saint_laurent,tops,04_shirt_sku,black,silk,,shirt
saint_laurent_fw23_42,02_sunglasses,saint_laurent,eyewear,02_sunglasses_sku,,,,sunglasses
saint_laurent_fw23_42,07_black,saint_laurent,bottoms,07_black_color,black,silk,,pants
saint_laurent_fw23_42,07_silk,saint_laurent,bottoms,07_silk_material,black,silk,,pants
saint_laurent_fw23_42,04_silk,saint_laurent,tops,04_silk_material,black,silk,,shirt
saint_laurent_fw23_42,04_black,saint_laurent,tops,04_black_color,black,silk,,shirt
loewe_fw23_12,4a_black,loewe,outerwear,4a_black_color,black,velours,oversized,trenchcoat
loewe_fw23_12,4a_velours,loewe,outerwear,4a_velours_material,black,velours,oversized,trenchcoat
loewe_fw23_12,4a_trenchcoat,loewe,outerwear,4a_trenchcoat_sku,black,velours,oversized,trenchcoat
loewe_fw23_12,4a_oversized,loewe,outerwear,4a_oversized_style,black,velours,oversized,trenchcoat
loewe_fw23_12,09_mule,loewe,shoes,09_mule_sku,camel,velours,,mule
loewe_fw23_12,09_camel,loewe,shoes,09_camel_color,camel,velours,,mule
loewe_fw23_12,09_velours,loewe,shoes,09_velours_material,camel,velours,,mule
givenchy_fw23_17,04_vest,givenchy,tops,04_vest_sku,beige,nylon,,vest
givenchy_fw23_17,04_beige,givenchy,tops,04_beige_color,beige,nylon,,vest
givenchy_fw23_17,04_nylon,givenchy,tops,04_nylon_material,beige,nylon,,vest
givenchy_fw23_17,07_shorts,givenchy,bottoms,07_shorts_sku,beige,nylon,,shorts
givenchy_fw23_17,07_beige,givenchy,bottoms,07_beige_color,beige,nylon,,shorts
givenchy_fw23_17,07_nylon,givenchy,bottoms,07_nylon_material,beige,nylon,,shorts
givenchy_fw23_17,05_totebag,givenchy,bags,05_totebag_sku,beige,nylon,,totebag
givenchy_fw23_17,05_beige,givenchy,bags,05_beige_color,beige,nylon,,totebag
givenchy_fw23_17,05_nylon,givenchy,bags,05_nylon_material,beige,nylon,,totebag
givenchy_fw23_17,07_leggings,givenchy,bottoms,07_leggings_sku,beige,nylon,,leggings
